"File";"Precision";"Recall";"F1"
"TUW-141618-ref2";"50,00";"50,00";"42,86"
"TUW-141618-ref3";"60,00";"37,50";"33,33"
"TUW-141618-ref4";"50,00";"50,00";"40,00"
"TUW-141618-ref5";"33,33";"16,67";"14,29"
"TUW-141618-ref6";"60,00";"33,33";"30,00"
"TUW-141618-ref7";"50,00";"33,33";"28,57"
"TUW-141618-ref8";"50,00";"50,00";"40,00"
"TUW-141618-ref9";"80,00";"50,00";"44,44"
"TUW-141618-ref10";"66,67";"40,00";"33,33"
"TUW-141618-ref11";"60,00";"37,50";"33,33"
"TUW-141618-ref12";"50,00";"50,00";"40,00"
"TUW-141618-ref13";"25,00";"25,00";"16,67"
"TUW-141618-ref14";"80,00";"50,00";"44,44"
"TUW-141618-ref15";"66,67";"50,00";"40,00"
"TUW-141618-ref16";"70,83";"35,42";"31,48"
"TUW-141618-ref18";"40,00";"28,57";"22,22"
"TUW-141618-ref19";"18,75";"18,75";"15,00"
"TUW-141618-ref20";"66,67";"66,67";"57,14"
"TUW-141618-ref21";"75,00";"75,00";"60,00"
"TUW-141618-ref22";"66,67";"50,00";"40,00"
"TUW-141618-ref23";"80,00";"50,00";"44,44"
"TUW-141618-ref24";"75,00";"75,00";"60,00"
"TUW-141618-ref25";"50,00";"50,00";"40,00"
"TUW-141618-ref26";"80,00";"50,00";"44,44"
"TUW-141618-ref27";"80,00";"66,67";"57,14"
"TUW-141618-ref28";"80,00";"66,67";"57,14"
"TUW-141618-ref29";"50,00";"50,00";"33,33"
"TUW-141618-ref30";"6,67";"3,57";"3,57"
"TUW-141618-ref31";"50,00";"50,00";"40,00"
"TUW-141618-ref32";"33,33";"12,50";"11,11"
"TUW-141618-ref33";"66,67";"25,00";"22,22"
"TUW-141618-ref34";"75,00";"50,00";"42,86"
"TUW-141618-ref35";"33,33";"33,33";"20,00"
"TUW-141618-ref36";"50,00";"50,00";"40,00"
"TUW-141618-ref37";"75,00";"37,50";"33,33"
"TUW-141758-ref1";"33,33";"20,00";"16,67"
"TUW-141758-ref2";"75,00";"42,86";"42,86"
"TUW-141758-ref6";"75,00";"42,86";"42,86"
"TUW-141758-ref7";"60,00";"29,63";"31,11"
"TUW-141758-ref8";"80,00";"44,44";"44,44"
"TUW-141758-ref10";"74,29";"41,27";"41,27"
"TUW-141758-ref11";"66,67";"25,00";"25,00"
"TUW-141758-ref12";"25,00";"16,67";"16,67"
"TUW-141758-ref13";"80,00";"44,44";"44,44"
"TUW-141758-ref14";"80,00";"44,44";"44,44"
"TUW-141758-ref15";"40,00";"33,33";"28,57"
"TUW-141758-ref16";"80,00";"44,44";"44,44"
"TUW-141758-ref17";"66,67";"25,00";"25,00"
"TUW-141758-ref18";"50,00";"25,00";"25,00"
"TUW-141758-ref20";"39,29";"27,50";"27,50"
"TUW-141758-ref21";"50,00";"40,00";"40,00"
"TUW-141758-ref22";"100,00";"55,56";"55,56"
"TUW-141758-ref23";"80,00";"44,44";"44,44"
"TUW-141758-ref24";"80,00";"44,44";"44,44"
"TUW-141758-ref25";"80,00";"44,44";"44,44"
"TUW-141758-ref26";"66,67";"28,57";"28,57"
"TUW-141758-ref27";"80,00";"57,14";"57,14"
"TUW-141758-ref28";"25,00";"14,29";"14,29"
"TUW-141758-ref29";"66,67";"33,33";"33,33"
"TUW-141758-ref30";"80,00";"44,44";"44,44"
"TUW-141758-ref31";"33,33";"14,29";"14,29"
"TUW-141758-ref32";"33,33";"11,11";"11,11"
"TUW-141758-ref33";"75,00";"60,00";"60,00"
"TUW-141758-ref34";"80,00";"44,44";"44,44"
"TUW-141758-ref35";"0,00";"0,00";"0,00"
"TUW-141758-ref40";"66,67";"25,00";"25,00"
"TUW-141758-ref41";"80,00";"44,44";"44,44"
"TUW-141758-ref44";"33,33";"14,29";"14,29"
"TUW-141758-ref45";"50,00";"20,00";"16,67"
"TUW-141758-ref46";"80,00";"44,44";"44,44"
"TUW-141758-ref47";"75,00";"50,00";"50,00"
