"";"Cermine";"";"";"Grobid";"";"";"ParsCit";"";"";"PDFX";"";""
"Id";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1"
"TUW-200950-ref16";"53,57";"36,36";"32,14";"80,00";"36,36";"36,36";"71,43";"45,45";"41,67";"NAN";"0,00";"0,00"
"TUW-200950-ref17";"100,00";"50,00";"50,00";"66,67";"33,33";"33,33";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref18";"100,00";"50,00";"50,00";"85,71";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-200950-ref19";"50,00";"20,00";"16,67";"100,00";"80,00";"80,00";"50,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200950-ref20";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref21";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-200950-ref22";"100,00";"66,67";"66,67";"100,00";"77,78";"77,78";"80,00";"44,44";"40,00";"NAN";"0,00";"0,00"
"TUW-200950-ref23";"66,67";"36,36";"36,36";"75,00";"54,55";"54,55";"50,00";"27,27";"27,27";"NAN";"0,00";"0,00"
"TUW-200959-ref1";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-200959-ref2";"66,67";"40,00";"40,00";"100,00";"80,00";"80,00";"50,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref3";"50,00";"12,50";"12,50";"100,00";"100,00";"100,00";"25,00";"25,00";"16,67";"NAN";"0,00";"0,00"
"TUW-200959-ref4";"83,33";"62,50";"62,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-200959-ref5";"80,00";"50,00";"50,00";"100,00";"87,50";"87,50";"28,57";"25,00";"20,00";"NAN";"0,00";"0,00"
"TUW-200959-ref6";"70,00";"58,33";"58,33";"100,00";"100,00";"100,00";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-200959-ref7";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"50,00";"28,57";"25,00";"NAN";"0,00";"0,00"
"TUW-200959-ref8";"66,67";"57,14";"57,14";"100,00";"85,71";"85,71";"60,00";"42,86";"37,50";"notMatched";"notMatched";"notMatched"
"TUW-200959-ref9";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-200959-ref10";"85,71";"75,00";"75,00";"87,50";"87,50";"87,50";"66,67";"25,00";"22,22";"NAN";"0,00";"0,00"
"TUW-200959-ref11";"notMatched";"notMatched";"notMatched";"83,33";"62,50";"62,50";"0,00";"0,00";"0,00";"NAN";"0,00";"0,00"
"TUW-200959-ref12";"94,44";"85,71";"82,86";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-200959-ref13";"100,00";"60,00";"60,00";"66,67";"40,00";"40,00";"66,67";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref14";"80,00";"66,67";"66,67";"100,00";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-200959-ref15";"66,67";"25,00";"20,00";"75,00";"75,00";"60,00";"0,00";"0,00";"0,00";"NAN";"0,00";"0,00"
"TUW-200959-ref16";"80,00";"66,67";"66,67";"100,00";"100,00";"100,00";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-200959-ref17";"100,00";"84,38";"85,71";"100,00";"100,00";"100,00";"75,00";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref18";"96,43";"84,38";"84,38";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-200959-ref19";"notMatched";"notMatched";"notMatched";"80,00";"80,00";"80,00";"50,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref20";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"50,00";"28,57";"25,00";"NAN";"0,00";"0,00"
"TUW-200959-ref21";"66,67";"40,00";"40,00";"100,00";"80,00";"80,00";"40,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref22";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-200959-ref23";"60,00";"50,00";"50,00";"83,33";"83,33";"83,33";"25,00";"16,67";"14,29";"NAN";"0,00";"0,00"
"TUW-200959-ref24";"notMatched";"notMatched";"notMatched";"100,00";"71,43";"71,43";"28,57";"28,57";"22,22";"NAN";"0,00";"0,00"
"TUW-200959-ref25";"83,33";"62,50";"55,56";"100,00";"87,50";"87,50";"28,57";"25,00";"20,00";"NAN";"0,00";"0,00"
"TUW-200959-ref26";"66,67";"40,00";"40,00";"66,67";"40,00";"40,00";"66,67";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-200959-ref27";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201066-ref1";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201066-ref2";"48,00";"33,33";"25,71";"100,00";"77,78";"77,78";"21,43";"16,67";"13,64";"NAN";"0,00";"0,00"
"TUW-201066-ref3";"92,00";"71,43";"67,86";"100,00";"85,71";"85,71";"50,00";"28,57";"25,00";"NAN";"0,00";"0,00"
"TUW-201066-ref4";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201160-ref1";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"60,00";"60,00";"75,00";"60,00";"NAN";"0,00";"0,00"
"TUW-201160-ref2";"100,00";"50,00";"50,00";"75,00";"50,00";"50,00";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-201160-ref3";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201160-ref4";"100,00";"81,25";"83,33";"93,75";"93,75";"93,75";"70,00";"43,75";"38,89";"NAN";"0,00";"0,00"
"TUW-201160-ref5";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-201160-ref6";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201160-ref7";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201167-ref1";"66,67";"50,00";"50,00";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201167-ref2";"50,00";"37,50";"37,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201167-ref3";"16,67";"12,50";"8,89";"100,00";"87,50";"87,50";"57,14";"50,00";"40,00";"NAN";"0,00";"0,00"
"TUW-201167-ref4";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"35,71";"31,25";"25,00";"NAN";"0,00";"0,00"
"TUW-201167-ref5";"35,00";"25,00";"17,46";"100,00";"87,50";"87,50";"41,67";"31,25";"25,00";"NAN";"0,00";"0,00"
"TUW-201167-ref6";"52,00";"42,86";"30,56";"100,00";"85,71";"85,71";"50,00";"28,57";"25,00";"NAN";"0,00";"0,00"
"TUW-201821-ref1";"100,00";"83,33";"83,33";"100,00";"100,00";"100,00";"53,33";"44,44";"38,10";"NAN";"0,00";"0,00"
"TUW-201821-ref2";"80,00";"66,67";"66,67";"100,00";"100,00";"100,00";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref3";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref4";"70,00";"58,33";"58,33";"83,33";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref5";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"66,67";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref6";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201821-ref7";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"16,67";"8,33";"7,14";"NAN";"0,00";"0,00"
"TUW-201821-ref8";"66,67";"40,00";"40,00";"75,00";"60,00";"60,00";"25,00";"20,00";"16,67";"NAN";"0,00";"0,00"
"TUW-201821-ref9";"80,00";"66,67";"66,67";"80,00";"66,67";"66,67";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref10";"97,14";"85,00";"85,00";"100,00";"100,00";"100,00";"60,00";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-201821-ref11";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"66,67";"25,00";"22,22";"NAN";"0,00";"0,00"
"TUW-201821-ref12";"16,67";"12,50";"10,00";"100,00";"100,00";"100,00";"18,75";"18,75";"10,71";"NAN";"0,00";"0,00"
"TUW-201821-ref13";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"66,67";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref14";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"22,22";"11,11";"9,52";"NAN";"0,00";"0,00"
"TUW-201821-ref15";"71,43";"62,50";"62,50";"100,00";"87,50";"87,50";"60,00";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-201821-ref16";"100,00";"66,67";"66,67";"66,67";"66,67";"50,00";"66,67";"66,67";"50,00";"NAN";"0,00";"0,00"
"TUW-201821-ref17";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201821-ref18";"60,00";"50,00";"50,00";"83,33";"83,33";"83,33";"66,67";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref19";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref20";"85,71";"75,00";"75,00";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-201821-ref21";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-201821-ref22";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"66,67";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-201821-ref23";"33,33";"20,00";"20,00";"100,00";"80,00";"80,00";"37,50";"30,00";"25,00";"NAN";"0,00";"0,00"
"TUW-201821-ref24";"80,00";"66,67";"66,67";"83,33";"83,33";"83,33";"50,00";"33,33";"28,57";"NAN";"0,00";"0,00"
"TUW-202034-ref1";"notMatched";"notMatched";"notMatched";"50,00";"40,00";"40,00";"33,33";"20,00";"16,67";"NAN";"0,00";"0,00"
"TUW-202034-ref2";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref3";"notMatched";"notMatched";"notMatched";"66,67";"40,00";"40,00";"33,33";"20,00";"16,67";"notMatched";"notMatched";"notMatched"
"TUW-202034-ref4";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref5";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-202034-ref6";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"60,00";"50,00";"50,00";"40,00";"NAN";"0,00";"0,00"
"TUW-202034-ref7";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref8";"notMatched";"notMatched";"notMatched";"66,67";"40,00";"40,00";"66,67";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref9";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref10";"notMatched";"notMatched";"notMatched";"100,00";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-202034-ref11";"notMatched";"notMatched";"notMatched";"80,00";"50,00";"50,00";"60,00";"37,50";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref12";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"50,00";"25,00";"22,22";"notMatched";"notMatched";"notMatched"
"TUW-202034-ref13";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref14";"100,00";"40,00";"40,00";"80,00";"80,00";"66,67";"40,00";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref15";"100,00";"87,50";"87,50";"100,00";"100,00";"100,00";"80,00";"50,00";"44,44";"NAN";"0,00";"0,00"
"TUW-202034-ref16";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref17";"100,00";"75,00";"75,00";"50,00";"50,00";"40,00";"50,00";"50,00";"33,33";"NAN";"0,00";"0,00"
"TUW-202034-ref18";"notMatched";"notMatched";"notMatched";"66,67";"40,00";"40,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-202034-ref19";"83,33";"55,56";"55,56";"100,00";"77,78";"77,78";"50,00";"33,33";"30,00";"NAN";"0,00";"0,00"
"TUW-202034-ref20";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-202034-ref21";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"40,00";"50,00";"50,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref1";"100,00";"85,71";"85,71";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-203924-ref2";"92,59";"79,37";"79,37";"100,00";"100,00";"100,00";"72,22";"41,27";"36,11";"NAN";"0,00";"0,00"
"TUW-203924-ref3";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref4";"notMatched";"notMatched";"notMatched";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref5";"notMatched";"notMatched";"notMatched";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref6";"71,43";"40,82";"40,82";"40,00";"28,57";"28,57";"73,21";"41,84";"36,61";"NAN";"0,00";"0,00"
"TUW-203924-ref7";"91,67";"85,71";"80,95";"100,00";"100,00";"100,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-203924-ref8";"notMatched";"notMatched";"notMatched";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref9";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref10";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref11";"93,33";"80,00";"80,00";"85,71";"85,71";"85,71";"70,00";"40,00";"35,00";"NAN";"0,00";"0,00"
"TUW-203924-ref12";"42,86";"18,75";"20,00";"100,00";"100,00";"100,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-203924-ref13";"98,00";"83,33";"82,46";"80,00";"66,67";"57,14";"47,22";"31,48";"23,61";"NAN";"0,00";"0,00"
"TUW-203924-ref14";"98,41";"71,74";"72,73";"100,00";"23,91";"24,44";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-203924-ref15";"25,00";"16,67";"16,67";"66,67";"66,67";"50,00";"58,33";"58,33";"43,75";"NAN";"0,00";"0,00"
"TUW-203924-ref16";"70,83";"45,24";"46,15";"97,14";"80,95";"80,95";"71,43";"47,62";"40,82";"NAN";"0,00";"0,00"
"TUW-203924-ref17";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"33,33";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref18";"notMatched";"notMatched";"notMatched";"25,00";"20,00";"16,67";"70,00";"56,00";"46,67";"NAN";"0,00";"0,00"
"TUW-203924-ref19";"notMatched";"notMatched";"notMatched";"33,33";"50,00";"33,33";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref20";"88,89";"76,19";"76,19";"100,00";"100,00";"100,00";"66,67";"38,10";"33,33";"NAN";"0,00";"0,00"
"TUW-203924-ref21";"100,00";"50,00";"50,00";"0,00";"0,00";"0,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-203924-ref22";"100,00";"85,71";"85,71";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-204724-ref1";"25,00";"8,33";"8,33";"notMatched";"notMatched";"notMatched";"40,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-204724-ref2";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"66,67";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref3";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"66,67";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref4";"75,00";"55,56";"51,85";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-204724-ref5";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-204724-ref6";"100,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"33,33";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-204724-ref7";"100,00";"25,00";"25,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-204724-ref8";"100,00";"87,50";"87,50";"notMatched";"notMatched";"notMatched";"33,33";"12,50";"12,50";"NAN";"0,00";"0,00"
"TUW-204724-ref9";"75,00";"30,00";"30,00";"notMatched";"notMatched";"notMatched";"30,00";"30,00";"30,00";"NAN";"0,00";"0,00"
"TUW-204724-ref10";"66,67";"43,75";"45,83";"notMatched";"notMatched";"notMatched";"60,00";"31,25";"29,63";"NAN";"0,00";"0,00"
"TUW-204724-ref11";"100,00";"87,50";"87,50";"notMatched";"notMatched";"notMatched";"66,67";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-204724-ref12";"75,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched";"50,00";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-205557-ref1";"66,67";"40,00";"40,00";"100,00";"80,00";"80,00";"40,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-205557-ref2";"66,67";"33,33";"33,33";"75,00";"50,00";"50,00";"33,33";"33,33";"28,57";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref1";"33,33";"16,67";"14,29";"42,86";"50,00";"33,33";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-205933-ref2";"83,33";"71,43";"71,43";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref3";"53,33";"33,33";"31,11";"83,33";"55,56";"50,00";"40,00";"22,22";"22,22";"NAN";"0,00";"0,00"
"TUW-205933-ref4";"50,00";"20,00";"16,67";"notMatched";"notMatched";"notMatched";"60,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-205933-ref5";"85,71";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"83,33";"62,50";"62,50";"NAN";"0,00";"0,00"
"TUW-205933-ref6";"80,00";"57,14";"57,14";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref7";"50,00";"25,00";"25,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"40,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref8";"80,00";"57,14";"57,14";"33,33";"28,57";"25,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-205933-ref9";"33,33";"25,00";"20,00";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref10";"66,67";"50,00";"40,00";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-205933-ref11";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"60,00";"60,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-205933-ref12";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"33,33";"50,00";"33,33";"NAN";"0,00";"0,00"
"TUW-213513-ref1";"100,00";"60,00";"60,00";"66,67";"40,00";"40,00";"66,67";"40,00";"33,33";"NAN";"0,00";"0,00"
"TUW-213513-ref2";"80,00";"55,36";"56,19";"100,00";"100,00";"100,00";"40,00";"28,57";"22,22";"notMatched";"notMatched";"notMatched"
"TUW-216744-ref1";"88,89";"78,57";"77,14";"71,43";"71,43";"71,43";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref2";"86,67";"75,00";"74,60";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref3";"100,00";"85,71";"85,71";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref4";"70,00";"57,14";"52,38";"71,43";"71,43";"71,43";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref5";"94,44";"85,71";"82,86";"71,43";"71,43";"71,43";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref6";"100,00";"100,00";"100,00";"75,00";"75,00";"75,00";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-216744-ref7";"100,00";"85,71";"85,71";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref8";"95,00";"66,67";"64,81";"83,33";"83,33";"83,33";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-216744-ref9";"80,00";"57,14";"57,14";"85,71";"85,71";"85,71";"50,00";"28,57";"25,00";"NAN";"0,00";"0,00"
"TUW-216744-ref10";"86,67";"76,19";"75,00";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref11";"65,00";"46,94";"46,67";"87,50";"87,76";"87,62";"50,00";"28,57";"22,22";"NAN";"0,00";"0,00"
"TUW-216744-ref12";"94,44";"85,71";"82,86";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref13";"0,00";"0,00";"0,00";"33,33";"33,33";"20,00";"33,33";"33,33";"20,00";"NAN";"0,00";"0,00"
"TUW-216744-ref14";"100,00";"75,00";"77,78";"83,33";"83,33";"83,33";"75,00";"50,00";"42,86";"NAN";"0,00";"0,00"
"TUW-216744-ref15";"87,50";"78,57";"76,19";"71,43";"71,43";"71,43";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref16";"93,75";"75,00";"75,00";"50,00";"60,00";"50,00";"50,00";"40,00";"28,57";"NAN";"0,00";"0,00"
"TUW-216744-ref17";"95,00";"71,43";"69,39";"85,71";"85,71";"85,71";"75,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-216744-ref18";"50,00";"33,33";"25,00";"66,67";"66,67";"66,67";"33,33";"33,33";"20,00";"NAN";"0,00";"0,00"
"TUW-217690-ref1";"16,67";"12,50";"12,50";"100,00";"100,00";"100,00";"40,00";"50,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217690-ref2";"73,33";"52,38";"52,38";"100,00";"85,71";"85,71";"40,00";"28,57";"25,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref1";"100,00";"40,00";"40,00";"33,33";"20,00";"20,00";"66,67";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref2";"50,00";"20,00";"16,67";"40,00";"40,00";"33,33";"40,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref3";"100,00";"40,00";"40,00";"80,00";"80,00";"66,67";"40,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref4";"0,00";"0,00";"0,00";"80,00";"80,00";"66,67";"40,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref5";"100,00";"61,11";"63,33";"83,33";"83,33";"71,43";"41,67";"27,78";"23,81";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref6";"66,67";"33,33";"36,00";"100,00";"80,00";"80,00";"50,00";"40,00";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref7";"100,00";"82,14";"83,67";"100,00";"85,71";"85,71";"80,00";"57,14";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref8";"80,00";"50,00";"52,38";"100,00";"100,00";"100,00";"40,00";"28,57";"25,00";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref9";"50,00";"20,00";"20,00";"40,00";"40,00";"33,33";"25,00";"20,00";"16,67";"notMatched";"notMatched";"notMatched"
"TUW-217971-ref10";"50,00";"50,00";"42,86";"100,00";"100,00";"100,00";"50,00";"33,33";"28,57";"notMatched";"notMatched";"notMatched"
"TUW-221215-ref1";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"37,50";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-221215-ref2";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"75,00";"37,50";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-221215-ref3";"notMatched";"notMatched";"notMatched";"80,00";"66,67";"66,67";"66,67";"33,33";"28,57";"notMatched";"notMatched";"notMatched"
"TUW-221215-ref4";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"75,00";"42,86";"37,50";"notMatched";"notMatched";"notMatched"
"TUW-221215-ref5";"notMatched";"notMatched";"notMatched";"100,00";"100,00";"100,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
